Trace
ADEMOD:FM
A.14.13,N9010A
503 P03 ,01
AF Res Bandwidth,180.00 Hz
AF Start Freq,0 Hz
AF Stop Freq,20.000000 kHz
Attenuation,10 dB
Average Count,10
Average State,Off
BPF,Off
Center Frequency,434100000
Channel BW,800 kHz
Demod Time,720 ms
External Gain,0.00 dB
HPF,Off
Input Z Correction,50 Ω
LPF,Off
PreAmp Band,Low
PreAmp State,Off
Ref Level,-171.9 kHz
RF Calibrator,Off
RF Coupling,AC
RF Res Bandwidth,1.6 MHz
RF Span,3.000 MHz
Sweep Time,20.0 ms
Trigger Delay,1.0 µs
Trigger Level,-2.00000E+01
Trigger Slope,Positive
Trigger Source,RF Burst
X Axis Unit,S
Y Axis Unit,Hz
Demod
-212181.270773392
-213093.441568402
-214811.348404458
-141370.099575281
-145183.969783568
-215852.071582457
-216794.362914424
-214886.392297093
-139066.023502371
-138845.364648493
-214234.556177476
-220038.747369876
-215486.433019518
-139882.28125
-138665.490826416
-140521.942836922
-214211.157281647
-215897.52825608
-141109.35152196
-137957.376963119
-137017.775017569
-219734.141300728
-210847.171846012
-184235.781005775
-140036.151743248
-139057.518563289
-219121.425334898
-212192.424231867
-214485.42570806
-138028.741833194
-139684.234045933
-226399.550816935
-216796.340711758
-218269.882967416
-140172.130502823
-139161.255244128
-143053.584250211
-216824.24474904
-216083.380070382
-137545.627618814
-138856.218344216
-138561.792701428
-216342.705320765
-213163.699329013
-123271.2578125
-139298.267551842
-141043.386825151
-217755.443298395
-213611.729497036
-210503.761597332
-138798.335383426
-138436.496423485
-214166.950576958
-215074.361863079
-213112.525580604
-140758.792938582
-141350.09451382
-221748.104858781
-215650.942114709
-212759.227232524
-140756.546875
-138129.207042559
-143014.534099241
-216971.237325863
-211004.406271012
-139288.023399954
-135812.739895427
-137821.358163844
-220597.550096331
-215858.331075131
-171957.396579067
-137571.031777588
-136412.123157827
-219888.481903463
-215638.223804573
-217400.375
-139253.384499503
-137046.857784392
-220315.096257612
-214205.867943702
-213620.496344762
-135197.842008477
-136696.342159006
-143433.243225694
-217729.209963089
-217132.796021847
-137847.732068336
-135924.257160359
-141353.152202235
-217890.458702093
-213916.219847367
-123050.882300581
-135903.945868209
-142834.455477234
-217476.837329397
-212154.654960927
-218331.852445513
-135203.154794602
-139882.161536367
-217001.64297698
-217426.47683528
-215079.702018997
-136457.00430147
-139844.525134359
-226859.111704993
-219716.380777782
-216585.470761707
-138620.191084115
-143962.715700488
-139504.324701609
-216600.048034928
-215640.353510884
-140633.155027768
-137830.685264732
-141551.047637564
-218031.020824447
-212084.042725381
-161922.693398513
-139877.817914627
-138716.59375
-218372.485497146
-216777.482172875
-215613.37403999
-139955.087566771
-140554.865652189
-219217.677903013
-214713.925370872
-214003.418348131
-138130.325508766
-143178.53045498
-151111.506960598
-215671.327450141
-218049.701709926
-136122.204843776
-141177.8231139
-138713.487970224
-213932.130965019
-215273.762402553
-125888.980090201
-139124.496233463
-136712.287823422
-214454.47955424
-213893.385841613
-214485.137494967
-138105.875198013
-139314.878493878
-216221.48700917
-212179.70348458
-216819.167538989
-140446.265094016
-141047.96875
-223299.320467446
-216918.264912939
-214155.688802837
-140437.198783543
-138094.915593283
-142240.835228963
-218025.99818921
-213904.047598394
-143525.426482214
-138674.563463037
-137571.672563502
-216324.022442622
-213356.694593342
-147003.857938224
-135155.728709069
-138949.824384835
-219624.087782085
-220314.594186115
-213363.306882513
-140786.111851536
-135157.73922423
-222761.547640685
-219152.108692804
-215111.87970764
-136965.567001678
-142255.720351764
-163478.066711064
-212737.637074669
-214338.277733126
-139285.977346627
-140443.566840288
-139891.226213371
-218602.850474387
-215576.275024536
-126990.108250609
-139146.522423864
-136981.034832424
-215647.985641581
-217023.992010168
-212955.491776046
-141010.524113664
-141160.717366069
-216176.987990974
-211009.129247259
-218031.625716439
-137946.360601533
-139920.77262265
-226143.276613357
-215974.605565341
-217530.536592938
-137517.746081372
-138898.622199135
-139247.429202106
-214352.029774003
-212223.342044215
-139882.28125
-143610.162836926
-141040.8711216
-218051.759632625
-216900.466881051
-143021.486598404
-139937.715656102
-133983.098177777
-214486.15625
-217963.047269803
-216817.53125
-138676.942575171
-141057.546305612
-218953.643437478
-217983.21875
-216817.53125
-139779.124535831
-135224.473765028
-172137.183558305
-215611.398973651
-214073.17566678
-135179.299266938
-138716.789150628
-137466.224480184
-213402.913619751
-219148.90625
-135179.986098222
-141671.541204173
-141270.793615531
-217983.21875
-218358.819384566
-213361.297640096
-141046.378561871
-142213.65625
-216795.374577879
-217983.21875
-214568.039914265
-138097.855180492
-137699.293230927
-227328.087373235
-215651.84375
-213320.484375
-137566.542632369
-141264.262344073
-134766.721788763
-218039.117995928
-213320.484375
-144469.370794273
-137550.90625
-137605.579735003
-216852.12423642
-213027.799295997
-135170.199392786
-134954.805327392
-139882.28125
-216825.903102868
-213397.23232993
-218060.036839929
-142213.65625
-138752.064614954
-217128.106290953
-217983.21875
-214483.500209154
-140059.395972013
-139800.957355678
-188198.597941998
-218993.074440005
-217983.21875
-137311.666611767
-138750.774577895
-141354.240841867
-218242.034017437
-216814.332839167
-136468.765717703
-138248.369519355
-136335.644992161
-219148.90625
-217416.906260441
-210819.726688414
-136382.954764714
-139153.532971629
-220621.217641652
-215676.111294445
-217842.93225537
-141802.954504172
-140997.513714816
-227226.517266529
-217412.059865123
-215651.84375
-142213.65625
-141047.96875
-138802.921295236
-214491.458393468
-217096.284862361
-136863.757490203
-136437.7962332
-138571.604457278
-219791.35172381
-215651.84375
-125950.70071542
-143427.328293433
-142127.354013412
-217983.21875
-212237.512795188
-214906.142826392
-138716.59375
-138728.306108139
-212595.043076338
-216642.867440367
-214484.463866618
-140672.651687229
-138675.796365406
-204093.949258914
-218495.424412044
-215716.082101161
-137493.966768133
-142139.82907302
-142292.650495998
-217901.562086833
-219121.459937601
-143340.025173522
-137550.90625
-139848.767423429
-212209.346136756
-216164.573666913
-200138.686117341
-138716.59375
-142213.65625
-216817.53125
-215653.198525567
-217058.409578804
-141797.228889407
-138743.574068256
-224046.270755101
-216318.276103036
-217983.21875
-134053.859375
-142044.44610191
-137874.026502298
-215619.912972966
-210580.528472836
-138802.693762342
-138706.603613449
-143636.723041209
-219810.143486594
-216817.53125
-122514.059250243
-136870.650715837
-140857.574415868
-217983.21875
-215651.84375
-214912.031528115
-138725.878227284
-141220.060069169
-214419.884516386
-213398.906505862
-213259.741936083
-137550.90625
-136302.308241401
-212060.470867361
-215252.644565343
-215956.307918602
-135215.530425905
-144595.779853177
-141183.942238586
-218854.150168817
-212276.340589876
-138770.838947907
-135219.53125
-137510.447274652
-216817.53125
-218278.19414681
-195599.868756842
-139392.714818759
-142369.03981545
-217119.498240766
-214602.748452711
-214610.804416618
-135219.53125
-139836.709556823
-224504.694480247
-219076.475948045
-209823.421875
