Trace
ADEMOD:FM
A.14.13,N9010A
503 P03 ,01
AF Res Bandwidth,180.00 Hz
AF Start Freq,0 Hz
AF Stop Freq,20.000000 kHz
Attenuation,10 dB
Average Count,10
Average State,Off
BPF,Off
Center Frequency,433900000
Channel BW,1.5 MHz
Demod Time,1.80 s
External Gain,0.00 dB
HPF,Off
Input Z Correction,50 Ω
LPF,Off
PreAmp Band,Low
PreAmp State,Off
Ref Level,0.000 Hz
RF Calibrator,Off
RF Coupling,AC
RF Res Bandwidth,1.6 MHz
RF Span,3.000 MHz
Sweep Time,50.0 ms
Trigger Delay,60.00 ms
Trigger Level,-2.00000E+01
Trigger Slope,Positive
Trigger Source,RF Burst
X Axis Unit,S
Y Axis Unit,Hz
Demod
-9230.85562341396
63852.1957081526
-16540.4384592219
61116.3635423561
-15591.8527224135
62715.7251952492
-19456.8660688482
64760.7341182536
-14742.9626945556
62598.5399563257
-29525.1350524518
-5011.63989233965
64282.9777212659
-16007.9624285067
63399.8263736087
-19230.394489226
60796.0113050308
-13102.8024307263
60420.0477893771
-13979.6021521805
60368.9525810293
-12521.4047260456
60269.9357341285
-16471.8431562182
63303.407361832
-16118.2016970063
55363.5547575272
-21634.9110916107
59492.7803167573
-20004.0104224993
61508.57347982
-13047.9155562335
60529.9456390445
-25152.4024277224
62088.2358112183
59197.0249321543
-15740.4644184615
58914.9674186187
-14278.9198644846
58009.9154324107
-10576.0413878774
58176.9309052453
-15239.1835167677
63435.8370856412
-13264.9285460543
57729.8501177744
-12059.1536555954
64630.8809398309
-13811.8410503348
62261.9624900184
-20915.812129913
53266.1767836374
-19469.8240278236
60893.9841203937
-19300.0986766903
62385.3333666645
-16470.8527937903
67796.7645830941
19859.3345697247
-11836.301558724
60595.3446277032
-13332.9840419202
58033.0913066577
-10128.9397779306
61331.9612281948
-13985.0587436974
55408.927757194
-15509.585815497
60729.8112012362
-17730.4171513407
57424.2832051276
-14144.3468164048
58242.1432414129
-19689.9491230942
62578.3184334422
-11143.4836121442
63079.3968344144
-17087.4683764449
59833.533506776
-15610.114980699
59333.9743384882
-34218.7061208049
-9738.45868240457
64762.4651133538
-14871.9542771062
65007.3473653795
-17330.0236787138
54967.5820549224
-16376.5005046641
60324.0039502172
-12796.6341962921
61943.9966967979
-13359.4967567471
60636.0991724523
-21285.2358518051
61669.5453652314
-14985.5426728853
55526.9591781622
-10388.5413423421
67487.1728185483
-18256.3305224787
63789.0174431916
-19071.7376057002
60042.6939174963
-20745.6542575179
60030.6101746009
62857.5046369371
-19700.4599255187
63062.8257378885
-12218.1834358213
61940.8184320962
-18889.1599895071
51019.0383286883
-15909.1199327917
57204.8985360813
-10884.8618251566
61697.4883683757
-11500.3736877593
57708.4511646489
-18727.0770235919
67008.7295059883
-9357.40877224237
59658.7126133224
-12511.8063592453
62665.7083975224
-18314.355922134
60776.2351372805
-14880.7866235766
71211.9263245179
19333.4489651611
-10258.3232563814
53611.0151587175
-17065.2159784576
61469.8130488594
-14941.0228421297
64536.160612152
-15906.1132817972
64844.6057399313
-20641.1377899673
61258.9034297922
-16924.6550298337
65579.3444214598
-18912.3667036593
58007.5118291487
-16130.5260315565
59762.4624819516
-17322.2767560075
67044.3285829809
-16109.8562738438
63821.1914020912
-12898.1097238014
66723.5817799221
-26476.6457345339
-10507.1685654773
58120.3622417227
-9141.50104640305
59953.219527095
-12528.0287896963
61816.1499364668
-9148.55559765961
62737.8816892893
-16029.9291689162
63128.7478256752
-16446.2784549963
60303.6965644147
-21857.4798432579
64383.6217720318
-11766.2489165744
62106.9007269988
-12240.8643202591
62437.8396763415
-14717.8006986632
56723.1408609482
-18945.2857626968
63617.9449980919
-21959.7458697695
63510.0724784198
54498.1152683977
-11893.5910320061
63703.1213238524
-16070.4017498749
62652.3856280282
-15077.637849906
59619.3488466425
-11735.050470264
61208.7703527899
-17712.9028779798
64271.5422229991
-12205.803578777
60032.9791780025
-12643.332800195
60750.5810722475
-16327.5583717974
57124.3632655921
-13988.228515625
55064.5678686209
-12989.3248835693
58274.0891018947
-19618.113167458
73563.7441039941
21734.734184504
-19222.7501831411
63407.805006822
-14897.6614786447
63263.5978538069
-12535.5835275223
60242.7177675194
-14744.9132346388
63330.0364109943
-16634.7491194322
58389.7294522424
-14537.2341047799
53591.5609785218
-18062.5102417918
61972.5057916805
-7287.35004067997
59053.739294001
-19833.8647200354
60522.8804257674
-13399.0578246701
67159.3386151652
-15736.5223982528
63368.6299751225
-27404.0183090549
-17723.7767098944
62947.5656596751
-15470.1807835409
64553.0185140573
-15731.9383842984
58641.9455584409
-23713.2869555951
56890.6485502545
-16960.9585681623
61473.943662938
-12878.6422361231
59996.7704552816
-16171.7903970836
61803.302539656
-18758.1898817487
61150.7269666712
-19486.8674147417
60326.4380221271
-22472.2419944892
61069.5268440625
-16550.791992993
60903.6838652622
-25699.1146816172
58388.3321094977
62268.0259681522
-12330.9983432246
63326.0969959264
-13475.4415603814
61158.1982657139
-15164.564676768
51311.7085858528
-19529.9888431809
57335.063714875
-20992.1945591696
63644.292674689
-13967.8854934523
57484.0987259209
-8487.14954131474
66328.7750596817
-16147.615671024
57995.7671668197
-14840.9485554429
64931.8770978712
-22015.9347094162
63560.8059748312
-18359.548828125
68679.9622394699
24004.8920573657
-16256.2285360593
54536.9576700946
-18100.376520411
56360.5413157899
-15118.5237488518
65575.4988356298
-13794.044342792
56712.040215533
-14059.8510526409
63261.520007144
-16020.4596668974
62682.5234072319
-12608.8809326726
61764.0842829207
-17451.043729301
65303.4592080582
-16365.8894109407
62098.4280358338
-19369.7249845172
63665.0223709097
-14972.2487969901
61085.4909272782
-33105.5993584952
-11641.6767854156
67735.5387851488
-19179.2726609094
62806.9568824153
-11423.1602324372
57757.2182431991
-16274.7275038965
58678.2329088108
-13271.7270569865
61750.1902066198
-19840.9691456271
60682.3545641627
-13147.9200611437
69416.5771441898
-10444.794597732
55909.9087632002
-11842.8610319134
58334.9487959454
-21007.7144893777
60243.0090614494
-21615.5651564271
60535.3043600377
-23832.7508052175
52932.7262389683
63583.1145587724
-15203.5754016726
61228.3535186482
-14201.9181892624
61738.8391849296
-16901.2117559727
58280.6562184117
-19798.9513460933
57463.6582729025
-18659.4029909996
60056.3990546195
-16919.7964206219
58039.0044632675
-18629.6274613448
54151.5164112131
-18650.970703125
60765.2193155233
-19764.8689034074
69255.4235876522
-19421.2030672054
63133.0079179388
-14668.0041409054
79322.7680000824
30515.6736689264
-16920.3769145324
66917.2458969458
-22760.1370624214
61171.9670193974
-14607.6281782274
60076.4797455702
-13405.384765625
57543.6195801165
-15779.7035052762
65838.8822672449
-16146.7602947805
60801.0467184739
-20030.7775046624
61825.2533768691
-11656.8564453125
54774.6493785506
-18882.0066614302
63444.2379365635
-14506.4808227312
61563.4191917257
-14590.6773709416
58400.3486603599
-34468.9877506331
