Trace
ADEMOD:FM
A.14.13,N9010A
503 P03 ,01
AF Res Bandwidth,180.00 Hz
AF Start Freq,0 Hz
AF Stop Freq,20.000000 kHz
Attenuation,10 dB
Average Count,10
Average State,Off
BPF,Off
Center Frequency,433920000
Channel BW,200 kHz
Demod Time,360 ms
External Gain,0.00 dB
HPF,Off
Input Z Correction,50 Ω
LPF,Off
PreAmp Band,Low
PreAmp State,Off
Ref Level,0.000 Hz
RF Calibrator,Off
RF Coupling,AC
RF Res Bandwidth,1.6 MHz
RF Span,3.000 MHz
Sweep Time,10.0 ms
Trigger Delay,31.00 ms
Trigger Level,-2.00000E+01
Trigger Slope,Positive
Trigger Source,RF Burst
X Axis Unit,S
Y Axis Unit,Hz
Demod
40955.1409838654
-20778.0960176921
-45119.6639144232
-39084.5319773509
-39608.6201729623
-42757.9105240648
-6470.62466837239
38741.0864643997
40661.4360936428
41520.8808982988
42804.9076500205
33161.935223997
-39104.2397920784
-39879.5692712505
-38710.3488781906
-38316.8850825951
-51124.74520758
43825.8470365694
38906.3480594325
40123.6434801205
39029.0493854734
41242.8655021412
-53883.4449584154
-40392.0507750305
-37715.9678276957
-40620.4081589319
-36802.7977135344
44927.640885979
41974.4124529232
40042.0655586263
37877.7779484766
41120.7866966144
-14375.9656451941
-44303.7617703414
-39796.9234197433
-37302.6238517316
-43945.9268930574
-13851.4082649566
41373.7267355244
40808.6956946514
39487.6833388978
40350.5603451762
42044.2845830185
-39175.9071446743
-40840.7581978346
-39245.8764928482
-37848.9755374777
-45689.3048920309
46442.7394408862
36634.366029715
40250.5487512516
42534.3829549576
41375.5742230067
-54219.5196281083
-37472.3796111088
-39279.767653709
-40256.0494720515
-37023.4991515595
36386.2548430658
43084.5575240901
41086.3725780256
40342.648932773
41867.7167088724
-7273.9786823032
-44288.5230393447
-40298.9590622711
-39815.9565126193
-42715.1381197485
-22009.6258000625
40072.9709746816
39135.4503755177
39732.2148982665
40228.6562537766
46071.9692689543
-39984.9412222929
-37890.8750675586
-41143.909120205
-40191.5702877572
-47942.0132948465
45975.4106645801
37716.981458932
39945.0786825976
39576.9011455441
36600.9846375198
-52674.3426677783
-39685.464810647
-41484.243929101
-42034.1452294367
-38315.9709444547
28637.6231440694
44161.3448997037
37456.8043410029
42599.6524156826
44387.661243284
2276.58322834538
-42495.2012623132
-39173.2903335801
-40556.5978237075
-41937.303735409
-26527.247529268
37363.5461611549
40239.315086417
39654.7805348771
38172.040755535
47268.9123778567
-38943.820470885
-38864.5487338603
-38021.3435849879
-36900.872360974
-45254.3858095258
53099.6154014411
38146.3432320718
42430.2280525308
40838.9492805495
39147.8832776808
-51067.635544828
-41089.3609607923
-39359.6526418256
-39255.2316249506
-39514.6891104442
21310.3990924648
45384.253943521
40228.6387340787
41402.4303988626
41956.6274600072
41704.324596395
40765.7024664336
38150.4311880874
42857.8260764794
45154.5219017662
34841.0484892023
-39470.7576755567
-38882.1394917229
-37190.999378408
-38919.1193963224
-40775.1196603439
-40919.584838211
-39059.7527030684
-39151.8812650464
-37370.0250532806
-41908.843520106
58868.8618797144
39019.3275651007
40044.1553335912
37954.5417071548
38011.9078672236
41897.6369831839
38594.1704783992
38594.3383689018
40360.3690142087
39835.6092160916
-11734.6565272118
-45008.5434002878
-40504.3315804392
-40615.6640333965
-40502.4176677083
-38941.8238489984
-41807.4533233876
-39924.6589451527
-40899.8380464206
-41825.8683894568
-42688.2511775622
37302.4758342283
38965.05988835
39878.1077014159
40673.1408878106
39760.2001117693
40885.9943495188
39853.6887796308
39826.6553919454
40671.4472593765
38709.1816527954
-55055.6905041073
-39629.2271471598
-41014.7640862459
-43507.0278734886
-39821.1234189005
-41007.9025913977
-41670.0470500163
-40520.3871046723
-38646.0892130228
-41471.5628261916
5270.3222477595
42271.9906565122
41299.0846080356
39576.3757234237
41407.5725403106
41885.7636270584
40270.4364242273
39622.9797367542
39623.3270745184
41168.6754463293
45793.4906535557
-41456.1576639965
-40852.4704622436
-39248.0267920527
-39224.1728629928
-41358.9259096867
-41307.311071398
-39201.9955373178
-37830.0580781503
-37690.6393038
-38650.2346227079
50875.3216052607
38185.7260272492
41187.3883111307
41726.2859833526
39225.4515947189
-25590.9018528987
-43337.7254437712
-38469.4089139411
-39446.3146575404
-42244.6439794392
-2090.11834555286
43954.3283505755
39025.595641329
39158.355985492
42624.3349178341
31572.9502510702
-37834.5177785546
-42396.5168345398
-39141.6900360612
-38415.7773840166
-46853.6069951049
41299.3137488212
41293.1882222826
40556.9229710587
39156.3747498736
39769.808826003
42671.3878621506
41967.1559100297
39661.7182462662
41945.6286797971
37477.1395560504
-46087.658798892
-41548.7054973829
-40318.2022271877
-38662.5454857157
-41058.239377171
17158.8886123348
44858.2803998567
40221.1161515201
40678.9116811873
43990.7565263725
10982.6835558483
-43149.7454398876
-39333.6503525597
-38276.1563566979
-45295.8878074955
-38882.6907779465
38461.6443479343
37790.3866128146
41272.5742683509
39782.7030475373
49656.3419432097
-44807.2994650369
-37556.4987001773
-41303.9651515445
-39989.4886049094
-40687.7299386573
56576.6465046233
40055.0958737558
39878.9000414634
40894.091635169
35112.9762030469
-42326.5518760744
-42394.2201773887
-39271.4591134093
-41787.3925154414
-41935.7814786984
12269.1086490077
44035.2426050664
41256.3401553982
41341.9804788223
43091.6356735885
18389.8099311747
-39575.8288868631
-39577.7686041491
-39317.3562165953
-41081.1577638844
-40112.0447171734
-40918.706984477
-42322.7153142911
-42184.2139252929
-38070.7677181152
-48761.1844042401
46355.5478984629
38592.6389704818
39260.9771759556
40765.3690075274
39569.7110543378
41426.1238915896
40861.0350079956
40217.6701874823
39274.469577019
38183.5290708717
-34688.3678405927
-42236.3855601804
-41545.0807176565
-40513.5497042253
-42707.2073088662
3609.14873281045
42219.5789498707
41270.4223275591
40776.0842292602
43854.5998398335
24410.9535135153
-40007.3149708995
-39002.5930042246
-39411.6872113475
-39792.5341897183
-46952.1108897277
40260.0514345118
38751.7698852233
40892.2290248588
39054.7433392588
42824.8281442153
-50636.5732766208
-39471.1051619568
-42165.0702484589
-40878.7887368692
-36986.3674947925
53413.4606168818
41696.3450671806
43148.1332757124
41362.7316100773
38382.9133536812
-24398.8020297962
-43206.5617079121
-40476.127586251
-38746.5243163558
-43386.7754947315
-414.936752256708
43845.5511748984
38674.8473345343
39857.4449762791
40810.8588808581
30002.6052723313
-38980.4162500489
-40266.2251153149
-41306.7305217232
-40967.6654467547
-42626.8195084674
-40277.7963545858
-38499.4322491932
-41965.5794829459
-37860.1131655625
-41817.9002038592
54570.9901019033
36910.3391114273
41099.0637839219
39886.8351400185
41465.0951571078
39238.0631511382
39082.3621821559
41261.6877932738
42447.0158664781
41184.3046590593
-17298.5934556366
-43521.3418540504
-40019.1377526482
-41424.7469631674
-45432.9319827691
-11886.4227702762
41567.4344922871
40644.1661300569
